zipcode,state,city,zone
21723,MD,Cooksville,3
21737,MD,Glenelg,3
21738,MD,Glenwood,3
21794,MD,West Friendship,3
22003,VA,Annandale,3
22015,VA,Burke,3
22025,VA,Dumfries,3
22026,VA,Dumfries,3
22027,VA,Dunn Loring,3
22030,VA,Fairfax,3
22031,VA,Fairfax,3
22032,VA,Fairfax,3
22033,VA,Fairfax,3
22039,VA,Fairfax Station,3
22041,VA,Falls Church,3
22042,VA,Falls Church,3
22043,VA,Falls Church,3
22044,VA,Falls Church,3
22046,VA,Falls Church,3
22066,VA,Great Falls,3
22079,VA,Lorton,3
22101,VA,Mc Lean,3
22102,VA,Mc Lean,3
22124,VA,Oakton,3
22134,VA,Quantico,3
22150,VA,Springfield,3
22151,VA,Springfield,3
22152,VA,Springfield,3
22153,VA,Springfield,3
22172,VA,Triangle,3
22180,VA,Vienna,3
22181,VA,Vienna,3
22182,VA,Vienna,3
22191,VA,Woodbridge,3
22192,VA,Woodbridge,3
22201,VA,Arlington,3
22202,VA,Arlington,3
22203,VA,Arlington,3
22204,VA,Arlington,3
22205,VA,Arlington,3
22206,VA,Arlington,3
22207,VA,Arlington,3
22209,VA,Arlington,3
22211,VA,Fort Myer,3
22213,VA,Arlington,3
22301,VA,Alexandria,3
22302,VA,Alexandria,3
22303,VA,Alexandria,3
22304,VA,Alexandria,3
22305,VA,Alexandria,3
22306,VA,Alexandria,3
22307,VA,Alexandria,3
22308,VA,Alexandria,3
22309,VA,Alexandria,3
22310,VA,Alexandria,3
22311,VA,Alexandria,3
22312,VA,Alexandria,3
22314,VA,Alexandria,3
22315,VA,Alexandria,3
22554,VA,Stafford,3
22556,VA,Stafford,3
20147,VA,Ashburn,3
20148,VA,Ashburn,3
20164,VA,Sterling,3
20165,VA,Sterling,3
20166,VA,Sterling,3
22193,VA,Woodbridge,3
22406,VA,Fredericksburg,3
22407,VA,Fredericksburg,3
20874,MD,Germantown,2
